xi,loc,scale,p,R
0.0420522087723155,-30.17503176305705,4.033276074343041,0.012297865301283213,81.3149254363402
-0.19609051984065337,-30.545449636285447,3.2479441896839285,0.028821292326799308,34.69657046121266
-0.1306029066724087,-30.519539347317888,3.921409460050953,0.034255121211095314,29.19271526839898
-0.057747967488360384,-30.245142840028603,4.267500056560834,0.03152468152295683,31.72117692201846
-0.07789963541361761,-29.961111095906098,4.592626210444987,0.04511043855849925,22.167818180335342
-0.09751111254517535,-31.01497862659665,3.730507254799649,0.022714451802379052,44.02483532071254
-0.09274200159154322,-30.523190263560487,3.2027491402355226,0.014648872433264666,68.2646397909234
-0.22418362365835032,-31.181526439275352,3.3752725004987765,0.0329471573181377,30.351632170994343
-0.14557315763599585,-31.352346133322726,3.1525798457508505,0.01739955324054924,57.472740028147626
-0.0632130438831963,-30.114431169345032,4.230370134751933,0.03240335606166523,30.861000882036702
-0.6500097356826031,-32.27373179917395,2.2303277732147477,0.05687077128301187,17.58372495114577
0.13227119354836891,-29.746669175770013,4.273887752648557,0.0063806444214000255,156.72398177307966
-0.2407556376619408,-31.72818881200699,2.723894924981065,0.01973058731573148,50.68272849651493
-0.22797362621631923,-32.00081386825376,2.7373864499850127,0.017832219654890184,56.07826840141951
-0.22217592522709295,-31.24407771413469,2.782672780669621,0.020103320866423743,49.74302537598077
0.1813994155474548,-29.965036086057154,3.895183986380509,0.0005525966482622966,1809.6381929651843
0.09971050101400827,-29.824436547130304,4.341467241922554,0.010724067066398325,93.24820460451016
0.014441783936025007,-30.581865765981362,3.5544433694718682,0.007957135049934156,125.67337285651257
0.20959725593344825,-29.308355788033964,4.490622972295705,0.0025237995709889998,396.2279776472625
0.12420921750892278,-30.46297163301179,4.075620344446019,0.0036603879351628484,273.19508689056767
0.13240093620437854,-29.34615293442868,3.892979147990261,0.003788480304726986,263.95808333813267
-0.13126371081051613,-31.022171975396336,3.0136687243884017,0.014506661764894077,68.93384682201568
-0.05809242566289774,-30.886586031565848,3.8057259155328516,0.01911243165352204,52.32196604432173
-0.43477070060302525,-31.670137421881375,2.7747523848861455,0.04618443688501421,21.652315529790016
-0.07296565491578214,-30.183001785803366,3.5383338345578617,0.019133858183005364,52.26337471698191
0.0858246448010972,-31.291910094571243,3.154219745583535,0.0006059151991477786,1650.3959653207291
0.164786371673099,-30.112103441478723,4.108180200818575,0.001822319952114034,548.7510570467725
-0.5887776899571334,-31.674093762139478,2.514747873463164,0.0601663257954463,16.620592778089918
0.18452742823163443,-29.311970232203045,4.2864251909234525,0.0029246739722683566,341.91845295645277
-0.14227861756930432,-30.134371528324596,4.133353280277761,0.04385164638144179,22.804160904280312
0.06658880020675287,-29.272183723328634,3.9347137427392536,0.011151409190583364,89.67476512694329
0.20790846037430752,-29.2675402573068,4.643387291928526,0.003938508663264638,253.9032119764586
0.11679480109710498,-30.2368782593731,3.9134634100268966,0.003425929053959748,291.8916253809117
0.08135801291754378,-29.766138485156517,3.5730850264322487,0.004218808148534601,237.0337699161193
0.14744320256733395,-29.877335389703305,3.6294046721454167,0.0008896993182911557,1123.9752346002679
0.09454380182440791,-29.618088846031938,4.482317342923517,0.014492372532619882,69.00181441990736
-0.48583463263910487,-32.20017039737364,2.3308274263751576,0.038939013633604636,25.68118467019907
-0.04441469823853242,-30.092371960643117,3.9055687609125007,0.022478955995288895,44.48605176368415
0.13591594521678907,-30.742501503789455,3.5545169822155076,0.0005416011196573182,1846.377276015825
-0.30705423257355213,-31.723062776513615,3.5725715483704454,0.04789572995878187,20.87868795110922
0.14869765934228674,-29.646042066190816,3.779125565173713,0.0016109936356439789,620.734916559903
0.10280252094147191,-29.52391382125775,4.2316611631704095,0.009950305222770735,100.4994296769464
-0.006427406090801762,-30.17480602198318,4.012410251764514,0.018514804235887375,54.0108330209451
0.032502671374927725,-29.971292534930548,3.9224920842886712,0.012602046104754768,79.35219342061436
0.22057287764603045,-29.19240979449456,4.771431296351468,0.004105116804290157,243.59842793143537
0.15520010387595695,-28.59512048240097,5.426711231182689,0.030303946166739655,32.99900265456379
-0.1943989071063002,-31.009839902469253,3.1703299450575413,0.025029595323637816,39.95270347242112
-0.22258371980114416,-31.51006620915788,3.245615968101614,0.02848383579609252,35.10763111958335
